iso,country,ndc,date,num_words,climate change_freq_per_10000,pollutants/waste_freq_per_10000,coastal impacts_freq_per_10000,policy_freq_per_10000,ocean ecosystems_freq_per_10000,fisheries_freq_per_10000,industry_freq_per_10000,blue economy_freq_per_10000,biodiversity_freq_per_10000,oil drilling_freq_per_10000,seagrass_freq_per_10000,ice melt_freq_per_10000,marine mammals_freq_per_10000,fertilizers_freq_per_10000,overfishing_freq_per_10000,tsunami_freq_per_10000,habitat loss_freq_per_10000,sustanability_freq_per_10000,kelp forest_freq_per_10000,resource management_freq_per_10000,estuary_freq_per_10000,contaminants_freq_per_10000,acidification_freq_per_10000,underwater noise_freq_per_10000,offshore_freq_per_10000,wetland_freq_per_10000,SIDS_freq_per_10000,algae_freq_per_10000,plankton_freq_per_10000,global warming_freq_per_10000,turbidity_freq_per_10000,marine_freq_per_10000,justice_freq_per_10000,hurricane_freq_per_10000,long-line fisheries_freq_per_10000,aquaculture_freq_per_10000,sanitation_freq_per_10000,sealevel_freq_per_10000,antarctic_freq_per_10000,disaster relief_freq_per_10000,commercial shipping_freq_per_10000,enforcement_freq_per_10000,ecotourism_freq_per_10000,sealevel rise_freq_per_10000,sea_freq_per_10000,law_freq_per_10000,sargassum_freq_per_10000,coastal development_freq_per_10000,jurisdiction_freq_per_10000,oxygen_freq_per_10000,coral_freq_per_10000,trawling_freq_per_10000,funding_freq_per_10000,reef_freq_per_10000,sewage_freq_per_10000,protected species_freq_per_10000,fracking_freq_per_10000,benthos_freq_per_10000,exploitation_freq_per_10000,offshore wind_freq_per_10000,ocean warming_freq_per_10000,marine research_freq_per_10000,seafood industry_freq_per_10000,persistant organic pollutants_freq_per_10000,marsh_freq_per_10000,algal bloom_freq_per_10000,international waters_freq_per_10000,heavy metals_freq_per_10000,bycatch_freq_per_10000,maritime_freq_per_10000,eutrophication_freq_per_10000,wastewater_freq_per_10000,sediment_freq_per_10000,conservation_freq_per_10000,natural disasters_freq_per_10000,plastics_freq_per_10000,endangered species_freq_per_10000,mangrove_freq_per_10000,small island developing nations_freq_per_10000,oil_freq_per_10000,deoxygenation_freq_per_10000,deep ocean_freq_per_10000,marine protected areas_freq_per_10000,arctic_freq_per_10000,hypoxia_freq_per_10000,seabirds_freq_per_10000,blue carbon_freq_per_10000,ocean_freq_per_10000,microplastics_freq_per_10000,coast_freq_per_10000,oil spills_freq_per_10000,fish_freq_per_10000,pelagic_freq_per_10000,keyword_freq_per_10000,numeric_code
BRN,Brunei Darussalam,1,12/31/20,6427,20.227166640734403,0.0,15.559358954411078,31.118717908822155,38.898397386027696,1.5559358954411078,6.223743581764431,0.0,10.891551268087756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1118717908822155,0.0,1.5559358954411078,0.0,26.450910222498834,0.0,0.0,4.667807686323323,0.0,3.1118717908822155,0.0,0.0,0.0,1.5559358954411078,0.0,0.0,0.0,0.0,0.0,3.1118717908822155,0.0,0.0,26.450910222498834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1118717908822155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5559358954411078,6.223743581764431,0.0,0.0,1.5559358954411078,0.0,4.667807686323323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1118717908822155,0.0,12.447487163528862,0.0,7.779679477205539,0.0,110.47144857631865,096
BGR,Bulgaria,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,100
BFA,Burkina Faso,2,10/9/21,12140,0.0,12.355848434925864,1.6474464579901151,37.89126853377265,6.5897858319604605,0.0,12.355848434925864,0.0,0.8237232289950576,0.0,0.0,0.0,0.0,4.942339373970346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.827018121911038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.413509060955519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5897858319604605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.827018121911038,0.0,0.0,0.0,0.0,0.0,1.6474464579901151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.942339373970346,0.0,8.237232289950576,0.0,0.0,0.0,0.0,0.0,5.7660626029654045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6474464579901151,0.0,0.8237232289950576,0.0,71.66392092257001,854
BDI,Burundi,2,10/5/21,42436,2.827787727401263,7.305118295786596,2.827787727401263,33.226505796964844,11.546799886888492,0.0,16.73107738712414,0.0,5.419926477519088,0.0,0.0,0.0,0.0,3.7703836365350174,0.0,0.0,0.0,0.0,0.0,0.2356489772834386,0.0,0.0,0.0,0.0,0.0,1.1782448864171928,15.788481477990386,0.0,0.0,2.827787727401263,0.0,0.0,0.0,0.0,0.0,0.0,2.827787727401263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.546799886888492,8.48336318220379,0.0,0.0,0.0,0.0,0.0,0.0,6.598171363936281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712979545668772,0.0,0.0,0.0,0.0,0.4712979545668772,0.0,4.477330568385333,0.0,2.1208407955509476,0.0,0.0,0.0,0.0,0.0,12.489395796022245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.063436704684702,0.0,76.3502686398341,108
CPV,Cabo Verde,2,4/2/21,21990,4.547521600727603,14.55206912232833,40.01819008640291,53.66075488858572,57.75352432924056,2.728512960436562,38.19918144611187,0.0,31.377899045020463,0.0,3.6380172805820825,0.0,0.0,3.183265120509322,0.4547521600727603,0.0,0.0,0.0,0.0,0.4547521600727603,0.0,0.4547521600727603,0.4547521600727603,0.0,0.0,8.185538881309686,25.92087312414734,0.4547521600727603,0.0,2.2737608003638017,0.0,11.36880400181901,0.9095043201455206,0.4547521600727603,0.0,1.8190086402910413,6.366530241018644,1.8190086402910413,0.0,0.0,0.0,1.364256480218281,0.4547521600727603,1.364256480218281,31.377899045020463,3.6380172805820825,0.0,0.0,0.0,0.0,0.0,0.0,11.36880400181901,0.9095043201455206,3.183265120509322,0.0,0.0,0.0,3.183265120509322,0.0,0.0,0.0,0.0,0.0,0.9095043201455206,0.0,0.0,0.0,0.4547521600727603,13.642564802182811,0.0,2.728512960436562,0.4547521600727603,8.185538881309686,0.0,1.364256480218281,0.4547521600727603,0.0,0.0,17.735334242837652,0.0,0.0,1.8190086402910413,0.0,0.0,0.0,0.0,6.8212824010914055,0.0,20.463847203274213,0.0,14.09731696225557,2.728512960436562,216.91678035470667,132
KHM,Cambodia,2,12/31/20,76759,1.3027788272384997,10.813064266079547,13.027788272384997,44.42475800883284,29.573079378313942,2.6055576544769994,18.760015112234395,0.0,13.418621920556546,0.0,0.0,0.0,0.0,5.211115308953999,0.0,0.0,0.0,0.0,0.0,1.1725009445146497,0.0,0.7816672963430998,0.0,0.0,0.0,0.13027788272384996,14.591122865071197,0.0,0.0,0.3908336481715499,0.0,2.73583553720085,0.0,0.0,0.0,2.6055576544769994,6.904727784364049,0.13027788272384996,0.0,0.0,0.0,4.168892247163199,1.9541682408577494,0.13027788272384996,24.883075600255346,3.6477807162677993,0.0,0.5211115308953999,0.0,0.0,0.13027788272384996,0.0,5.992782605297099,0.13027788272384996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6055576544769994,0.0,13.809455568728097,0.7816672963430998,0.5211115308953999,0.0,1.9541682408577494,0.0,11.594731562422648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5633345926861997,0.0,7.686395080707149,0.0,8.989173907945649,0.0,125.71815682851522,116
CMR,Cameroon,2,10/11/21,22885,6.991479134804457,15.730828053310027,10.050251256281408,31.898623552545335,13.545990823683637,0.4369674459252786,10.050251256281408,0.0,10.924186148131964,0.0,0.0,0.0,0.0,1.7478697837011143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369674459252786,0.0,9.613283810356128,0.0,0.0,6.991479134804457,0.0,0.0,2.6218046755516715,0.0,0.0,0.4369674459252786,5.680576797028621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.798121039982522,0.0,0.0,0.4369674459252786,0.0,0.0,0.0,0.0,16.167795499235307,0.0,0.0,0.0,0.0,0.0,3.932707013327507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1175442429539,0.0,2.6218046755516715,0.0,3.932707013327507,0.0,0.4369674459252786,0.0,3.932707013327507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7478697837011143,0.0,8.302381472580294,0.0,10.050251256281408,0.0,97.00677299541185,120
CAN,Canada,2,7/12/21,20862,3.834723420573291,0.0,9.107468123861567,39.785255488447895,5.752085130859936,0.0,9.586808551433228,0.0,10.066148979004888,0.0,0.0,0.0,0.0,1.438021282714984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586808551433228,3.834723420573291,8.628127696289905,0.4793404275716614,0.0,3.834723420573291,0.0,0.9586808551433228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396702137858307,0.9586808551433228,0.0,0.0,6.710765986003259,0.0,0.0,0.0,17.73559582015147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.752085130859936,0.0,0.0,0.0,0.0,0.0,7.190106413574921,0.0,0.0,0.0,1.438021282714984,0.0,0.0,0.0,0.9586808551433228,0.0,1.438021282714984,0.0,1.9173617102866456,0.0,66.62831943246093,124
CAF,Central African Republic,2,1/24/22,14755,3.388681802778719,13.554727211114876,0.0,14.23246357167062,15.587936292782109,0.0,12.876990850559134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.132836326668926,0.0,0.0,3.388681802778719,0.0,2.0332090816672315,0.0,0.0,0.0,0.0,11.521518129447646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.554727211114876,0.6777363605557438,0.0,0.0,1.3554727211114876,0.0,0.0,0.0,0.6777363605557438,0.0,0.0,0.0,0.0,0.0,8.132836326668926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0332090816672315,0.0,3.388681802778719,0.0,0.0,0.0,0.0,0.0,4.744154523890207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.640799728905456,140
TCD,Chad,2,10/19/21,26732,0.37408349543618136,11.22250486308544,0.0,49.00493790213976,16.45967379919198,1.122250486308544,5.985335926978902,0.0,18.70417477180907,0.0,0.0,0.0,0.0,1.122250486308544,0.0,0.0,0.0,0.0,0.0,0.7481669908723627,0.0,0.0,0.0,0.0,0.0,0.0,25.063594194224148,0.0,0.0,0.37408349543618136,0.0,0.0,0.0,0.0,0.0,1.122250486308544,9.726170881340716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.085590303755797,0.37408349543618136,0.0,0.0,0.0,0.37408349543618136,0.0,0.0,16.45967379919198,0.0,0.0,0.0,0.0,0.0,0.7481669908723627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4963339817447254,0.0,6.359419422415083,0.0,0.0,0.0,0.0,0.0,4.114918449797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.70417477180907,0.0,102.87296124494986,148
CHL,Chile,2,4/9/20,23604,10.591425182172513,4.236570072869005,17.793594306049823,73.7163192679207,52.10981189628877,0.8473140145738011,7.202169123877309,0.0,13.557024233180817,0.0,0.0,0.0,0.0,1.2709710218607015,0.0,0.0,0.0,0.0,0.0,0.8473140145738011,0.0,0.8473140145738011,1.6946280291476021,0.0,0.0,5.931198102016608,41.51838671411625,0.0,0.0,2.541942043721403,0.0,19.488222335197424,0.42365700728690053,0.0,0.0,0.8473140145738011,2.541942043721403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286053211320116,8.47314014573801,0.0,0.0,0.0,1.2709710218607015,0.0,0.0,1.2709710218607015,0.0,0.8473140145738011,0.0,0.0,0.0,0.42365700728690053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.591425182172513,2.1182850364345027,0.0,0.8473140145738011,0.0,0.0,5.507541094729707,1.2709710218607015,0.0,10.591425182172513,0.0,0.0,0.0,0.0,13.133367225893915,0.0,5.931198102016608,0.0,0.8473140145738011,0.0,153.363836637858,152
CHN,China,2,10/28/21,24982,2.802017452565847,0.0,12.809222640301018,54.43919622127932,27.21959811063966,0.0,16.812104715395083,1.6011528300376272,6.004323112641101,0.0,0.4002882075094068,0.0,0.0,5.203746697622289,0.0,0.4002882075094068,0.0,0.0,0.0,0.8005764150188136,0.0,0.0,0.0,0.0,0.0,1.6011528300376272,17.612681130413897,0.0,0.0,0.8005764150188136,0.0,3.2023056600752544,0.0,0.0,0.0,0.0,0.0,0.4002882075094068,0.0,0.0,0.0,1.2008646225282202,0.0,0.0,20.014410375470337,4.803458490112881,0.0,0.0,0.0,1.2008646225282202,0.0,0.0,10.407493395244577,0.4002882075094068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002882075094068,0.0,0.0,0.0,0.0,0.4002882075094068,0.0,0.0,0.0,19.614122167960932,2.001441037547034,0.0,0.0,0.8005764150188136,0.0,11.208069810263389,0.0,0.0,0.0,0.0,0.0,0.0,1.6011528300376272,2.001441037547034,0.0,6.804899527659915,0.0,1.2008646225282202,0.0,114.48242734769033,156
COL,Colombia,2,12/30/20,43315,1.846935241833083,18.238485513101697,37.400438647119934,37.862172457578204,37.63130555234907,0.0,5.54080572549925,3.0012697679787603,25.395359575204893,0.0,3.693870483666166,0.0,0.0,2.5395359575204894,0.0,0.0,0.0,0.0,0.0,0.4617338104582708,0.0,1.154334526145677,0.0,0.0,0.0,2.308669052291354,19.16195313401824,0.4617338104582708,0.0,1.6160683366039477,0.0,9.465543114394551,0.0,0.4617338104582708,0.0,0.0,8.311208588248874,0.0,0.0,0.0,0.0,0.0,0.2308669052291354,0.0,23.317557428142678,3.693870483666166,0.0,0.0,3.4630035784370308,0.0,0.2308669052291354,0.0,3.924737388895302,0.2308669052291354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.849474777790604,0.4617338104582708,6.6951402516449265,0.2308669052291354,0.4617338104582708,0.0,9.927276924852823,0.0,2.770402862749625,0.0,0.0,0.4617338104582708,0.0,0.0,0.0,3.0012697679787603,0.4617338104582708,0.0,12.466812882373313,0.0,0.0,0.0,129.51633383354496,170
COM,Comoros,2,11/5/21,5854,10.249402118209773,5.124701059104886,20.498804236419545,34.16467372736591,47.830543218312265,0.0,18.790570550051246,0.0,18.790570550051246,0.0,0.0,0.0,0.0,3.4164673727365904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.498804236419545,0.0,0.0,1.7082336863682952,0.0,8.541168431841477,0.0,0.0,0.0,0.0,1.7082336863682952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74820635462931,5.124701059104886,0.0,0.0,0.0,0.0,0.0,0.0,8.541168431841477,0.0,0.0,0.0,0.0,0.0,5.124701059104886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4164673727365904,0.0,3.4164673727365904,0.0,0.0,8.541168431841477,0.0,0.0,0.0,0.0,6.832934745473181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.832934745473181,0.0,20.498804236419545,0.0,18.790570550051246,1.7082336863682952,155.44926545951486,174
COG,Congo,2,8/2/21,25156,2.78263634918111,11.528064875178885,19.875973922722213,27.8263634918111,23.85116870726666,0.0,18.68341548735888,0.0,7.950389569088886,0.0,0.0,0.0,0.0,3.975194784544443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.900779138177771,0.0,0.0,1.590077913817777,0.0,2.78263634918111,0.0,0.0,0.0,0.0,7.950389569088886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.671012879631103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56527269836222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3851168707266655,0.0,6.360311655271108,1.1925584353633327,1.1925584353633327,0.0,1.1925584353633327,0.0,14.708220702814437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39751947845444424,0.0,17.490857051995548,0.0,5.56527269836222,0.0,108.92033709651774,178
COK,Cook Islands,1,9/1/16,901,0.0,0.0,11.098779134295228,33.29633740288568,44.39511653718091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.197558268590456,0.0,0.0,0.0,0.0,33.29633740288568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.098779134295228,0.0,11.098779134295228,0.0,0.0,0.0,88.79023307436182,184
CRI,Costa Rica,2,12/29/20,25394,1.5751752382452548,7.875876191226274,35.835236670079546,34.653855241395604,16.14554619201386,0.3937938095613137,3.937938095613137,3.937938095613137,26.777979050169332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875876191226274,0.0,0.0,0.0,0.0,8.269670000787588,14.176577144207293,0.0,0.0,1.5751752382452548,0.0,5.119319524297078,6.300700952981019,0.3937938095613137,0.0,0.3937938095613137,5.513113333858392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.694494762542333,0.7875876191226274,0.0,0.0,0.0,0.0,0.0,0.0,2.362762857367882,0.0,0.0,0.0,0.0,0.0,0.7875876191226274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362762857367882,0.0,10.238639048594155,0.0,0.0,0.0,3.1503504764905097,0.0,3.1503504764905097,0.0,0.0,0.7875876191226274,0.0,0.0,0.0,3.937938095613137,4.3317319051744505,0.0,11.81381428683941,0.0,3.937938095613137,0.0,96.87327715208318,188
CIV,Cote d'Ivoire,2,5/9/22,23330,3.000428632661809,3.000428632661809,26.146592370338617,34.29061294470639,9.858551221603086,9.858551221603086,12.001714530647236,0.0,3.429061294470639,0.0,0.0,0.0,0.0,3.429061294470639,0.0,0.0,0.0,0.0,0.0,1.7145306472353194,0.0,0.0,0.0,0.0,0.0,0.0,25.71795970852979,0.0,0.0,3.000428632661809,0.0,0.8572653236176597,0.0,0.0,0.0,9.858551221603086,1.2858979854264894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001285897985426,0.42863266180882986,0.0,0.0,0.0,0.0,0.0,0.0,6.4294899271324475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7145306472353194,0.0,0.0,0.0,0.0,0.0,0.8572653236176597,0.0,8.572653236176597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4320617231033,0.0,1.7145306472353194,0.0,99.01414487783968,384
HRV,Croatia,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,191
CUB,Cuba,2,9/17/20,8891,0.0,4.498931503767855,28.118321898549095,41.61511640985266,25.868856146665166,1.1247328759419637,6.748397255651782,0.0,15.746260263187493,0.0,0.0,0.0,0.0,2.2494657518839274,1.1247328759419637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.744123270723204,0.0,0.0,0.0,0.0,1.1247328759419637,0.0,1.1247328759419637,0.0,0.0,1.1247328759419637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99786300753571,3.374198627825891,0.0,0.0,0.0,0.0,3.374198627825891,0.0,8.99786300753571,2.2494657518839274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.374198627825891,0.0,4.498931503767855,0.0,0.0,0.0,2.2494657518839274,0.0,4.498931503767855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.494657518839276,0.0,4.498931503767855,6.748397255651782,106.84962321448656,192
CYP,Cyprus,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,196
CZE,Czech Republic,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,203
COD,DR Congo,2,12/28/21,36110,1.1077263915812794,15.785101080033233,21.32373303793963,39.878150096926056,20.769869842148992,0.0,22.985322625311547,0.0,12.461921905289394,0.0,0.0,0.0,0.0,3.6001107726391584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538631957906397,3.3231791747438386,16.89282747161451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.015785101080034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.662143450567708,7.200221545278317,0.0,0.0,0.0,0.0,0.0,0.0,4.153973968429797,0.0,0.0,0.0,0.0,0.0,4.707837164220438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7693159789531987,0.0,11.631127111603433,1.1077263915812794,0.0,0.0,0.0,0.0,14.123511492661311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077263915812794,0.0,14.677374688451954,0.0,5.815563555801717,0.0,124.34228745499861,180
DNK,Denmark,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,208
DJI,Djibouti,1,11/11/16,5735,0.0,17.436791630340018,43.59197907585004,97.6460331299041,24.411508282476024,0.0,8.718395815170009,0.0,27.89886660854403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92414995640802,0.0,0.0,0.0,0.0,3.4873583260680037,0.0,0.0,0.0,0.0,17.436791630340018,0.0,0.0,0.0,0.0,0.0,1.7436791630340018,0.0,12.205754141238012,0.0,0.0,0.0,0.0,0.0,3.4873583260680037,0.0,76.72188317349608,1.7436791630340018,0.0,0.0,0.0,0.0,1.7436791630340018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.718395815170009,0.0,5.231037489102005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.155187445510027,0.0,3.4873583260680037,0.0,183.08631211857016,262
